Date,Company,Path,SpecificDate,Children
2019Q3,BAC,/pure_articles/BAC/2019-10-16T16:49:09-04:00_Bank of America's (BAC) CEO Brian Moynihan on Q3 2019 Results - Earnings Call Transcript.html,2019-10-16T16:49:09-04:00,FALSE
2019Q3,CMCSA,/pure_articles/CMCSA/2019-10-24T13:43:06-04:00_Comcast Corp (CMCSA) CEO Brian Roberts on Q3 2019 Results - Earnings Call Transcript.html,2019-10-24T13:43:06-04:00,FALSE
2019Q3,COST,/pure_articles/COST/2019-05-30T22:09:16-04:00_Costco Wholesale Corporation (COST) Q3 2019 Results - Earnings Call Transcript.html,2019-05-30T22:09:16-04:00,FALSE
2019Q3,CRM,"/pure_articles/CRM/2018-11-28T00:01:02-05:00_Salesforce.com, Inc. (CRM) CEO Marc Benioff on Q3 2019 Results - Earnings Call Transcript.html",2018-11-28T00:01:02-05:00,FALSE
2019Q3,CSCO,"/pure_articles/CSCO/2019-05-15T20:45:06-04:00_Cisco Systems, Inc. (CSCO) CEO Chuck Robbins on Q3 2019 Results - Earnings Call Transcript.html",2019-05-15T20:45:06-04:00,FALSE
2019Q3,CVX,/pure_articles/CVX/2019-11-07T15:46:20-05:00_Noble Energy's (NBL) CEO Dave Stover on Q3 2019 Results - Earnings Call Transcript.html,2019-11-07T15:46:20-05:00,TRUE
2019Q3,CVX,/pure_articles/CVX/2019-11-01T15:04:04-04:00_Chevron Corporation (CVX) Management on Q3 2019 Results - Earnings Call Transcript.html,2019-11-01T15:04:04-04:00,FALSE
2019Q3,DHR,"/pure_articles/DHR/2019-10-24T14:01:46-04:00_Danaher Corporation (DHR) CEO Thomas Joyce, Jr. on Q3 2019 Results - Earnings Call Transcript.html",2019-10-24T14:01:46-04:00,FALSE
2019Q3,DIS,/pure_articles/DIS/2019-08-06T22:20:09-04:00_Walt Disney Co (DIS) CEO Robert Iger on Q3 2019 Results - Earnings Call Transcript.html,2019-08-06T22:20:09-04:00,FALSE
2019Q3,FB,"/pure_articles/FB/2019-10-30T22:51:33-04:00_Facebook, Inc. (FB) CEO Mark Zuckerberg on Q3 2019 Results - Earnings Call Transcript.html",2019-10-30T22:51:33-04:00,FALSE
2019Q3,GOOG,/pure_articles/GOOG/2019-10-28T22:16:54-04:00_Alphabet Inc. (GOOG) Q3 2019 Results - Earnings Call Transcript.html,2019-10-28T22:16:54-04:00,FALSE
2019Q3,GOOGL,,,FALSE
2019Q3,HD,"/pure_articles/HD/2019-11-19T13:40:05-05:00_The Home Depot, Inc. (HD) CEO Craig Menear on Q3 2019 Results - Earnings Call Transcript.html",2019-11-19T13:40:05-05:00,FALSE
2019Q3,INTC,/pure_articles/INTC/2019-10-24T22:35:04-04:00_Intel Corporation (INTC) CEO Bob Swan on Q3 2019 Results - Earnings Call Transcript.html,2019-10-24T22:35:04-04:00,FALSE
2019Q3,JNJ,/pure_articles/JNJ/2019-10-15T15:47:03-04:00_Johnson & Johnson (JNJ) on Q3 2019 Results - Earnings Call Transcript.html,2019-10-15T15:47:03-04:00,FALSE
2019Q3,JPM,/pure_articles/JPM/2019-10-15T20:09:05-04:00_JPMorgan Chase & Co. (JPM) CEO James Dimon on Q3 2019 Results - Earnings Call Transcript.html,2019-10-15T20:09:05-04:00,FALSE
2019Q3,KO,/pure_articles/KO/2019-10-18T13:12:08-04:00_Coca-Cola Co (KO) CEO James Quincey on Q3 2019 Results - Earnings Call Transcript.html,2019-10-18T13:12:08-04:00,FALSE
2019Q3,LLY,/pure_articles/LLY/2019-10-23T18:26:25-04:00_Eli Lilly and Company (LLY) CEO Dave Ricks on Q3 2019 Results - Earnings Call Transcript.html,2019-10-23T18:26:25-04:00,FALSE
2019Q3,MA,/pure_articles/MA/2019-10-29T15:58:10-04:00_Mastercard Incorporated (MA) CEO Ajay Banga on Q3 2019 Results - Earnings Call Transcript.html,2019-10-29T15:58:10-04:00,FALSE
2019Q3,MCD,/pure_articles/MCD/2019-10-22T17:30:40-04:00_McDonald's Corporation (MCD) CEO Steve Easterbrook on Q3 2019 Results - Earnings Call Transcript.html,2019-10-22T17:30:40-04:00,FALSE
2019Q3,MRK,/pure_articles/MRK/2019-11-06T16:40:09-05:00_Acceleron Pharma Inc. (XLRN) CEO Habib Dable on Q3 2019 Results - Earnings Call Transcript.html,2019-11-06T16:40:09-05:00,TRUE
2019Q3,MRK,"/pure_articles/MRK/2019-10-29T13:16:25-04:00_Merck & Co., Inc. (MRK) CEO Ken Frazier on Q3 2019 Results - Earnings Call Transcript.html",2019-10-29T13:16:25-04:00,FALSE
2019Q3,MS,/pure_articles/MS/2019-08-27T17:50:07-04:00_Eaton Vance Corp. (EV) CEO Tom Faust on Q3 2019 Results - Earnings Call Transcript.html,2019-08-27T17:50:07-04:00,TRUE
2019Q3,MS,/pure_articles/MS/2019-10-17T13:25:08-04:00_Morgan Stanley (MS) CEO James Gorman on Q3 2019 Results - Earnings Call Transcript.html,2019-10-17T13:25:08-04:00,FALSE
2019Q3,MSFT,/pure_articles/MSFT/2019-04-24T22:28:13-04:00_Microsoft Corporation (MSFT) CEO Satya Nadella on Q3 2019 Results - Earnings Call Transcript.html,2019-04-24T22:28:13-04:00,FALSE
2019Q3,NFLX,"/pure_articles/NFLX/2019-10-16T21:33:05-04:00_Netflix, Inc. (NFLX) CEO Reed Hastings on Q3 2019 Results - Earnings Call Transcript.html",2019-10-16T21:33:05-04:00,FALSE
2019Q3,NKE,"/pure_articles/NKE/2019-03-21T22:25:05-04:00_NIKE, Inc. (NKE) CEO Mark Parker on Q3 2019 Results - Earnings Call Transcript.html",2019-03-21T22:25:05-04:00,FALSE
2019Q3,NVDA,/pure_articles/NVDA/2018-11-16T00:06:08-05:00_NVIDIA Corp (NVDA) CEO Jen-Hsun Huang on Q3 2019 Results - Earnings Call Transcript.html,2018-11-16T00:06:08-05:00,FALSE
2019Q3,ORCL,/pure_articles/ORCL/2019-03-14T22:15:07-04:00_Oracle Corporation (ORCL) CEO Safra Catz and Mark Hurd on Q3 2019 Results - Earnings Call Transcript.html,2019-03-14T22:15:07-04:00,FALSE
2019Q3,PEP,"/pure_articles/PEP/2019-10-03T13:56:22-04:00_PepsiCo, Inc. (PEP) CEO Ramon Laguarta on Q3 2019 Results - Earnings Call Transcript.html",2019-10-03T13:56:22-04:00,FALSE
2019Q3,PFE,/pure_articles/PFE/2019-10-29T18:43:05-04:00_Pfizer's (PFE) CEO Albert Bourla on Q3 2019 Results - Earnings Call Transcript.html,2019-10-29T18:43:05-04:00,FALSE
2019Q3,PG,/pure_articles/PG/2019-04-23T15:56:20-04:00_The Procter & Gamble Company (PG) CEO David Taylor on Q3 2019 Results - Earnings Call Transcript.html,2019-04-23T15:56:20-04:00,FALSE
2019Q3,QCOM,/pure_articles/QCOM/2019-07-31T22:35:13-04:00_QUALCOMM Incorporated (QCOM) CEO Steve Mollenkopf on Q3 2019 Results - Earnings Call Transcript.html,2019-07-31T22:35:13-04:00,FALSE
2019Q3,T,/pure_articles/T/2019-10-28T15:53:05-04:00_AT&T Inc. (T) CEO Randall Stephenson on Q3 2019 Results - Earnings Call Transcript.html,2019-10-28T15:53:05-04:00,FALSE
2019Q3,TMO,"/pure_articles/TMO/2019-10-23T15:58:07-04:00_Thermo Fisher Scientific, Inc. (TMO) CEO Marc Casper on Q3 2019 Results - Earnings Call Transcript.html",2019-10-23T15:58:07-04:00,FALSE
2019Q3,TSLA,"/pure_articles/TSLA/2019-10-24T00:19:04-04:00_Tesla, Inc. (TSLA) CEO Elon Musk on Q3 2019 Results - Earnings Call Transcript.html",2019-10-24T00:19:04-04:00,FALSE
2019Q3,UNH,/pure_articles/UNH/2019-10-15T15:34:07-04:00_UnitedHealth Group Incorporated (UNH) CEO David Wichmann on Q3 2019 Results - Earnings Call Transcript.html,2019-10-15T15:34:07-04:00,FALSE
2019Q3,UPS,"/pure_articles/UPS/2019-10-22T13:18:08-04:00_United Parcel Service, Inc. (UPS) CEO David Abney on Q3 2019 Results - Earnings Call Transcript.html",2019-10-22T13:18:08-04:00,FALSE
2019Q3,V,/pure_articles/V/2019-07-23T21:51:08-04:00_Visa Inc. (V) CEO Al Kelly on Q3 2019 Results - Earnings Call Transcript.html,2019-07-23T21:51:08-04:00,FALSE
2019Q3,VZ,"/pure_articles/VZ/2019-10-25T13:47:09-04:00_Verizon Communications, Inc. (VZ) CEO Hans Vestberg on Q3 2019 Results - Earnings Call Transcript.html",2019-10-25T13:47:09-04:00,FALSE
2019Q3,WFC,/pure_articles/WFC/2019-10-15T13:54:05-04:00_Wells Fargo & Company (WFC) on Q3 2019 Results - Earnings Call Transcript.html,2019-10-15T13:54:05-04:00,FALSE
2019Q3,WMT,,,FALSE
2019Q3,XOM,/pure_articles/XOM/2019-11-01T15:24:09-04:00_Exxon Mobil's (XOM) Management on Q3 2019 Results - Earnings Call Transcript.html,2019-11-01T15:24:09-04:00,FALSE
2019Q4,AAPL,/pure_articles/AAPL/2019-10-30T22:27:05-04:00_Apple Inc. (AAPL) CEO Tim Cook on Q4 2019 Results - Earnings Call Transcript.html,2019-10-30T22:27:05-04:00,FALSE
2019Q4,ABBV,/pure_articles/ABBV/2020-02-07T13:35:42-05:00_AbbVie Inc. (ABBV) CEO Rick Gonzalez on Q4 2019 Results - Earnings Call Transcript.html,2020-02-07T13:35:42-05:00,FALSE
2019Q4,ABT,/pure_articles/ABT/2020-01-22T16:42:05-05:00_Abbott Laboratories (ABT) CEO Miles White on Q4 2019 Results - Earnings Call Transcript.html,2020-01-22T16:42:05-05:00,FALSE
2019Q4,ACN,/pure_articles/ACN/2019-09-26T11:55:05-04:00_Accenture plc (ACN) CEO Julie Sweet on Fiscal Q4 2019 Results - Earnings Call Transcript.html,2019-09-26T11:55:05-04:00,FALSE
2019Q4,ADBE,/pure_articles/ADBE/2019-12-12T21:33:05-05:00_Adobe Inc. (ADBE) CEO Shantanu Narayen on Q4 2019 Results - Earnings Call Transcript.html,2019-12-12T21:33:05-05:00,FALSE
2019Q4,AMD,"/pure_articles/AMD/2019-04-24T22:32:10-04:00_Xilinx, Inc. (XLNX) CEO Victor Peng on Q4 2019 Results - Earnings Call Transcript.html",2019-04-24T22:32:10-04:00,TRUE
2019Q4,AMD,/pure_articles/AMD/2020-01-29T00:38:33-05:00_Advanced Micro Devices Inc. (AMD) CEO Lisa Su on Q4 2019 Results - Earnings Call Transcript.html,2020-01-29T00:38:33-05:00,FALSE
2019Q4,AMZN,"/pure_articles/AMZN/2020-01-30T21:01:20-05:00_Amazon.com, Inc. (AMZN) Management on Q4 2019 Results - Earnings Call Transcript.html",2020-01-30T21:01:20-05:00,FALSE
2019Q4,AVGO,"/pure_articles/AVGO/2019-12-12T22:46:26-05:00_Broadcom, Inc. (AVGO) CEO Hock Tan on Q4 2019 Results - Earnings Call Transcript.html",2019-12-12T22:46:26-05:00,FALSE
2019Q4,BAC,/pure_articles/BAC/2020-01-15T17:24:05-05:00_Bank of America Corporation (BAC) CEO Brian Moynihan on Q4 2019 Results - Earnings Call Transcript.html,2020-01-15T17:24:05-05:00,FALSE
2019Q4,CMCSA,/pure_articles/CMCSA/2020-01-23T12:04:23-05:00_Comcast Corporation (CMCSA) CEO Brian Roberts on Q4 2019 Results - Earnings Call Transcript.html,2020-01-23T12:04:23-05:00,FALSE
2019Q4,COST,/pure_articles/COST/2019-10-04T00:32:04-04:00_Costco Wholesale Corporation (COST) Management on Q4 2019 Results - Earnings Call Transcript.html,2019-10-04T00:32:04-04:00,FALSE
2019Q4,CRM,"/pure_articles/CRM/2019-03-04T23:53:08-05:00_Salesforce.com, Inc. (CRM) CEO Marc Benioff on Q4 2019 Results - Earnings Call Transcript.html",2019-03-04T23:53:08-05:00,FALSE
2019Q4,CSCO,"/pure_articles/CSCO/2019-08-14T23:05:05-04:00_Cisco Systems, Inc. (CSCO) CEO Chuck Robbins on Q4 2019 - Earnings Call Transcript.html",2019-08-14T23:05:05-04:00,FALSE
2019Q4,CVX,/pure_articles/CVX/2020-01-31T14:15:51-05:00_Chevron Corporation (CVX) CEO Mike Wirth on Q4 2019 Results - Earnings Call Transcript.html,2020-01-31T14:15:51-05:00,FALSE
2019Q4,CVX,"/pure_articles/CVX/2020-02-12T17:25:10-05:00_Noble Energy, Inc.'s (NBL) CEO Dave Stover on Q4 2019 Results - Earnings Call Transcript.html",2020-02-12T17:25:10-05:00,TRUE
2019Q4,DHR,/pure_articles/DHR/2020-01-30T11:10:04-05:00_Danaher Corporation (DHR) CEO Tom Joyce on Q4 2019 Results - Earnings Call Transcript.html,2020-01-30T11:10:04-05:00,FALSE
2019Q4,DIS,/pure_articles/DIS/2019-11-07T21:56:24-05:00_The Walt Disney Company (DIS) CEO Robert Iger on Q4 2019 Results - Earnings Call Transcript.html,2019-11-07T21:56:24-05:00,FALSE
2019Q4,FB,"/pure_articles/FB/2020-01-29T23:04:10-05:00_Facebook, Inc. (FB) CEO Mark Zuckerberg on Q4 2019 Results - Earnings Call Transcript.html",2020-01-29T23:04:10-05:00,FALSE
2019Q4,GOOG,/pure_articles/GOOG/2020-02-03T22:58:32-05:00_Alphabet Inc. (GOOG) CEO Sundar Pichai on Q4 2019 Results - Earnings Call Transcript.html,2020-02-03T22:58:32-05:00,FALSE
2019Q4,GOOGL,/pure_articles/GOOGL/2020-02-03T22:58:32-05:00_Alphabet Inc. (GOOG) CEO Sundar Pichai on Q4 2019 Results - Earnings Call Transcript.html,2020-02-03T22:58:32-05:00,FALSE
2019Q4,HD,"/pure_articles/HD/2020-02-25T15:55:07-05:00_The Home Depot, Inc.'s (HD) CEO Craig Menear on Q4 2019 Results - Earnings Call Transcript.html",2020-02-25T15:55:07-05:00,FALSE
2019Q4,INTC,/pure_articles/INTC/2020-01-23T23:39:07-05:00_Intel Corporation (INTC) CEO Bob Swan on Q4 2019 Results - Earnings Call Transcript.html,2020-01-23T23:39:07-05:00,FALSE
2019Q4,JNJ,/pure_articles/JNJ/2020-01-22T14:43:06-05:00_Johnson & Johnson (JNJ) CEO Alex Gorsky on Q4 2019 Results - Earnings Call Transcript.html,2020-01-22T14:43:06-05:00,FALSE
2019Q4,JPM,/pure_articles/JPM/2020-01-14T15:01:19-05:00_JPMorgan Chase & Co. (JPM) CEO James Dimon on Q4 2019 Results - Earnings Call Transcript.html,2020-01-14T15:01:19-05:00,FALSE
2019Q4,KO,/pure_articles/KO/2020-01-30T14:59:04-05:00_The Coca-Cola Company (KO) CEO James Quincey on Q4 2019 Results - Earnings Call Transcript.html,2020-01-30T14:59:04-05:00,FALSE
2019Q4,LLY,/pure_articles/LLY/2020-01-30T16:43:04-05:00_Eli Lilly and Company (LLY) CEO Dave Ricks on Q4 2019 Results - Earnings Call Transcript.html,2020-01-30T16:43:04-05:00,FALSE
2019Q4,MA,/pure_articles/MA/2020-01-29T15:57:06-05:00_Mastercard Incorporated (MA) CEO Ajay Banga on Q4 2019 Results - Earnings Call Transcript.html,2020-01-29T15:57:06-05:00,FALSE
2019Q4,MCD,/pure_articles/MCD/2020-01-29T16:53:04-05:00_McDonald's Corp. (MCD) CEO Chris Kempczinski on Q4 2019 Results - Earnings Call Transcript.html,2020-01-29T16:53:04-05:00,FALSE
2019Q4,MRK,"/pure_articles/MRK/2020-02-27T23:06:18-05:00_Acceleron Pharma, Inc. (XLRN) CEO Habib Dable on Q4 2019 Results - Earnings Call Transcript.html",2020-02-27T23:06:18-05:00,TRUE
2019Q4,MRK,"/pure_articles/MRK/2020-02-05T15:16:48-05:00_Merck & Co., Inc. (MRK) CEO Ken Frazier on Q4 2019 Results - Earnings Call Transcript.html",2020-02-05T15:16:48-05:00,FALSE
2019Q4,MS,/pure_articles/MS/2020-01-16T13:29:08-05:00_Morgan Stanley (MS) CEO James Gorman on Q4 2019 Results - Earnings Call Transcript.html,2020-01-16T13:29:08-05:00,FALSE
2019Q4,MS,/pure_articles/MS/2019-11-26T16:26:25-05:00_Eaton Vance Corp. (EV) CEO Tom Faust on Q4 2019 Results - Earnings Call Transcript.html,2019-11-26T16:26:25-05:00,TRUE
2019Q4,MSFT,/pure_articles/MSFT/2019-07-18T22:27:08-04:00_Microsoft Corporation (MSFT) CEO Satya Nadella on Q4 2019 Results - Earnings Call Transcript.html,2019-07-18T22:27:08-04:00,FALSE
2019Q4,NFLX,"/pure_articles/NFLX/2020-01-22T00:09:08-05:00_Netflix, Inc. (NFLX) CEO Reed Hastings on Q4 2019 Results - Earnings Call Transcript.html",2020-01-22T00:09:08-05:00,FALSE
2019Q4,NKE,"/pure_articles/NKE/2019-06-27T21:13:07-04:00_NIKE, Inc. (NKE) CEO Mark Parker on Q4 2019 Results - Earnings Call Transcript.html",2019-06-27T21:13:07-04:00,FALSE
2019Q4,NVDA,/pure_articles/NVDA/2019-02-14T21:47:08-05:00_NVIDIA Corporation (NVDA) CEO Jen-Hsun Huang on Q4 2019 Results - Earnings Call Transcript.html,2019-02-14T21:47:08-05:00,FALSE
2019Q4,ORCL,/pure_articles/ORCL/2019-06-19T23:54:06-04:00_Oracle Corporation (ORCL) Q4 2019 Results - Earnings Call Transcript.html,2019-06-19T23:54:06-04:00,FALSE
2019Q4,PEP,"/pure_articles/PEP/2020-02-13T14:19:32-05:00_PepsiCo, Inc. (PEP) CEO Ramon Laguarta on Q4 2019 Results - Earnings Call Transcript.html",2020-02-13T14:19:32-05:00,FALSE
2019Q4,PFE,/pure_articles/PFE/2020-01-28T16:55:06-05:00_Pfizer's (PFE) CEO Albert Bourla on Q4 2019 Results - Earnings Call Transcript.html,2020-01-28T16:55:06-05:00,FALSE
2019Q4,PG,/pure_articles/PG/2019-07-30T16:24:38-04:00_The Procter & Gamble Company (PG) CEO David Taylor on Q4 2019 Results - Earnings Call Transcript.html,2019-07-30T16:24:38-04:00,FALSE
2019Q4,QCOM,/pure_articles/QCOM/2019-11-06T23:17:08-05:00_QUALCOMM Incorporated (QCOM) CEO Steve Mollenkopf on Q4 2019 Results - Earnings Call Transcript.html,2019-11-06T23:17:08-05:00,FALSE
2019Q4,T,/pure_articles/T/2020-01-29T11:50:05-05:00_AT&T Inc. (T) CEO Randall Stephenson on Q4 2019 Results - Earnings Call Transcript.html,2020-01-29T11:50:05-05:00,FALSE
2019Q4,TMO,/pure_articles/TMO/2020-01-30T13:44:09-05:00_Thermo Fisher Scientific's (TMO) CEO Marc Casper on Q4 2019 Results - Earnings Call Transcript.html,2020-01-30T13:44:09-05:00,FALSE
2019Q4,TSLA,"/pure_articles/TSLA/2020-01-30T01:26:14-05:00_Tesla, Inc. (TSLA) CEO Elon Musk on Q4 2019 Results - Earnings Call Transcript.html",2020-01-30T01:26:14-05:00,FALSE
2019Q4,UNH,/pure_articles/UNH/2020-01-15T15:56:18-05:00_UnitedHealth Group Incorporated (UNH) CEO David Wichmann on Q4 2019 Results - Earnings Call Transcript.html,2020-01-15T15:56:18-05:00,FALSE
2019Q4,UPS,"/pure_articles/UPS/2020-01-30T15:06:05-05:00_United Parcel Service, Inc. (UPS) CEO David Abney on Q4 2019 Results - Earnings Call Transcript.html",2020-01-30T15:06:05-05:00,FALSE
2019Q4,V,/pure_articles/V/2019-10-25T00:37:37-04:00_Visa Inc. (V) CEO Al Kelly on Q4 2019 Results - Earnings Call Transcript.html,2019-10-25T00:37:37-04:00,FALSE
2019Q4,VZ,/pure_articles/VZ/2020-01-30T13:36:14-05:00_Verizon Communications Inc. (VZ) CEO Hans Vestberg on Q4 2019 Results - Earnings Call Transcript.html,2020-01-30T13:36:14-05:00,FALSE
2019Q4,WFC,/pure_articles/WFC/2020-01-14T17:59:07-05:00_Wells Fargo & Company (WFC) CEO Charlie Scharf on Q4 2019 Results - Earnings Call Transcript.html,2020-01-14T17:59:07-05:00,FALSE
2019Q4,WMT,/pure_articles/WMT/2019-02-19T18:07:07-05:00_Walmart Inc. (WMT) CEO Doug McMillon on Q4 2019 Results - Earnings Call Transcript.html,2019-02-19T18:07:07-05:00,FALSE
2019Q4,XOM,/pure_articles/XOM/2020-01-31T17:59:03-05:00_Exxon Mobil Corporation (XOM) CEO Darren Woods on Q4 2019 Results - Earnings Call Transcript.html,2020-01-31T17:59:03-05:00,FALSE
2020Q1,AAPL,/pure_articles/AAPL/2020-01-28T21:35:41-05:00_Apple Inc. (AAPL) CEO Tim Cook on Q1 2020 Results - Earnings Call Transcript.html,2020-01-28T21:35:41-05:00,FALSE
2020Q1,ABBV,/pure_articles/ABBV/2020-05-01T15:26:49-04:00_AbbVie Inc. (ABBV) CEO Rick Gonzalez on Q1 2020 Results - Earnings Call Transcript.html,2020-05-01T15:26:49-04:00,FALSE
2020Q1,ABT,"/pure_articles/ABT/2020-04-16T13:18:05-04:00_Abbott Laboratories (ABT) CEO, Robert Ford on Q1 2020 Results - Earnings Call Transcript.html",2020-04-16T13:18:05-04:00,FALSE
2020Q1,ACN,/pure_articles/ACN/2019-12-19T12:41:35-05:00_Accenture plc (ACN) CEO Julie Sweet on Q1 2020 Results - Earnings Call Transcript.html,2019-12-19T12:41:35-05:00,FALSE
2020Q1,ADBE,/pure_articles/ADBE/2020-03-12T23:38:34-04:00_Adobe Inc.'s (ADBE) CEO Shantanu Narayen on Q1 2020 Results - Earnings Call Transcript.html,2020-03-12T23:38:34-04:00,FALSE
2020Q1,AMD,"/pure_articles/AMD/2020-04-29T00:00:54-04:00_Advanced Micro Devices, Inc. (AMD) CEO Lisa Su on Q1 2020 Results - Earnings Call Transcript.html",2020-04-29T00:00:54-04:00,FALSE
2020Q1,AMD,"/pure_articles/AMD/2019-07-24T23:44:06-04:00_Xilinx, Inc. (XLNX) CEO Victor Peng on Q1 2020 Results - Earnings Call Transcript.html",2019-07-24T23:44:06-04:00,TRUE
2020Q1,AMZN,"/pure_articles/AMZN/2020-04-30T22:46:14-04:00_Amazon.com, Inc. (AMZN) Q1 2020 Results - Earnings Call Transcript.html",2020-04-30T22:46:14-04:00,FALSE
2020Q1,AVGO,/pure_articles/AVGO/2020-03-12T21:21:17-04:00_Broadcom's (AVGO) CEO Hock Tan on Q1 2020 Results - Earnings Call Transcript.html,2020-03-12T21:21:17-04:00,FALSE
2020Q1,BAC,/pure_articles/BAC/2020-04-15T16:48:35-04:00_Bank of America Corporation's (BAC) CEO Brian Moynihan on Q1 2020 Results - Earnings Call Transcript.html,2020-04-15T16:48:35-04:00,FALSE
2020Q1,CMCSA,/pure_articles/CMCSA/2020-04-30T20:40:46-04:00_Comcast Corporation (CMCSA) CEO Brian Roberts on Q1 2020 Results - Earnings Call Transcript.html,2020-04-30T20:40:46-04:00,FALSE
2020Q1,COST,/pure_articles/COST/2019-12-12T23:06:23-05:00_Costco Wholesale Corporation (COST) Management on Q1 2020 Results - Earnings Call Transcript.html,2019-12-12T23:06:23-05:00,FALSE
2020Q1,CRM,"/pure_articles/CRM/2019-06-04T21:12:16-04:00_Salesforce.com, Inc. (CRM) on Q1 2020 Results - Earnings Call Transcript.html",2019-06-04T21:12:16-04:00,FALSE
2020Q1,CSCO,"/pure_articles/CSCO/2019-11-13T21:38:38-05:00_Cisco Systems, Inc. (CSCO) CEO Chuck Robbins on Q1 2020 Results - Earnings Call Transcript.html",2019-11-13T21:38:38-05:00,FALSE
2020Q1,CVX,"/pure_articles/CVX/2020-05-08T15:46:41-04:00_Noble Energy, Inc. (NBL) EO David Stover on Q1 2020 Results - Earnings Call Transcript.html",2020-05-08T15:46:41-04:00,TRUE
2020Q1,CVX,/pure_articles/CVX/2020-05-01T18:01:54-04:00_Chevron Corporation (CVX) CEO Michael Wirth on Q1 2020 Results - Earnings Call Transcript.html,2020-05-01T18:01:54-04:00,FALSE
2020Q1,DHR,/pure_articles/DHR/2020-05-07T16:41:16-04:00_Danaher Corporation (DHR) CEO Tom Joyce on Q1 2020 Results - Earnings Call Transcript.html,2020-05-07T16:41:16-04:00,FALSE
2020Q1,DIS,/pure_articles/DIS/2020-02-04T23:08:40-05:00_The Walt Disney Company (DIS) CEO Robert Iger on Q1 2020 Results - Earnings Call Transcript.html,2020-02-04T23:08:40-05:00,FALSE
2020Q1,FB,"/pure_articles/FB/2020-04-29T23:56:17-04:00_Facebook, Inc. (FB) CEO Mark Zuckerberg on Q1 2020 Results - Earnings Call Transcript.html",2020-04-29T23:56:17-04:00,FALSE
2020Q1,GOOG,/pure_articles/GOOG/2020-04-28T23:46:48-04:00_Alphabet Inc. (GOOG) CEO Sundar Pichai on Q1 2020 Results - Earnings Call Transcript.html,2020-04-28T23:46:48-04:00,FALSE
2020Q1,GOOGL,/pure_articles/GOOGL/2020-04-28T23:46:48-04:00_Alphabet Inc. (GOOG) CEO Sundar Pichai on Q1 2020 Results - Earnings Call Transcript.html,2020-04-28T23:46:48-04:00,FALSE
2020Q1,HD,"/pure_articles/HD/2020-05-19T15:37:07-04:00_The Home Depot, Inc. (HD) CEO Craig Menear on Q1 2020 Results - Earnings Call Transcript.html",2020-05-19T15:37:07-04:00,FALSE
2020Q1,INTC,/pure_articles/INTC/2020-04-23T22:22:32-04:00_Intel's (INTC) CEO Bob Swan on Q1 2020 Results - Earnings Call Transcript.html,2020-04-23T22:22:32-04:00,FALSE
2020Q1,JNJ,/pure_articles/JNJ/2020-04-14T16:37:09-04:00_Johnson & Johnson (JNJ) CEO Alex Gorsky on Q1 2020 Results - Earnings Call Transcript.html,2020-04-14T16:37:09-04:00,FALSE
2020Q1,JPM,/pure_articles/JPM/2020-04-14T16:02:05-04:00_JPMorgan Chase & Co. (JPM) CEO Jamie Dimon on Q1 2020 Results - Earnings Call Transcript.html,2020-04-14T16:02:05-04:00,FALSE
2020Q1,KO,/pure_articles/KO/2020-04-21T12:59:05-04:00_The Coca-Cola Company (KO) CEO James Quincey on Q1 2020 Results - Earnings Call Transcript.html,2020-04-21T12:59:05-04:00,FALSE
2020Q1,LLY,/pure_articles/LLY/2020-04-23T15:53:07-04:00_Eli Lilly and Company (LLY) CEO Dave Ricks on Q1 2020 Results - Earnings Call Transcript.html,2020-04-23T15:53:07-04:00,FALSE
2020Q1,MA,/pure_articles/MA/2020-04-29T18:12:05-04:00_Mastercard Incorporated (MA) CEO Ajay Banga on Q1 2020 Results - Earnings Call Transcript.html,2020-04-29T18:12:05-04:00,FALSE
2020Q1,MCD,/pure_articles/MCD/2020-04-30T12:16:21-04:00_McDonald's Corporation (MCD) CEO Chris Kempczinski on Q1 2020 Results - Earnings Call Transcript.html,2020-04-30T12:16:21-04:00,FALSE
2020Q1,MRK,/pure_articles/MRK/2020-05-11T23:56:07-04:00_Acceleron Pharma Inc. (XLRN) CEO Habib Dable on Q1 2020 Results - Earnings Call Transcript.html,2020-05-11T23:56:07-04:00,TRUE
2020Q1,MRK,"/pure_articles/MRK/2020-04-28T15:48:04-04:00_Merck & Co., Inc. (MRK) CEO Ken Frazier on Q1 2020 Results - Earnings Call Transcript.html",2020-04-28T15:48:04-04:00,FALSE
2020Q1,MS,/pure_articles/MS/2020-02-26T16:15:50-05:00_Eaton Vance Corp. (EV) CEO Tom Faust on Q1 2020 Results - Earnings Call Transcript.html,2020-02-26T16:15:50-05:00,TRUE
2020Q1,MS,/pure_articles/MS/2020-04-16T13:51:46-04:00_Morgan Stanley (MS) CEO James Gorman on Q1 2020 Results - Earnings Call Transcript.html,2020-04-16T13:51:46-04:00,FALSE
2020Q1,MSFT,/pure_articles/MSFT/2019-10-23T22:19:39-04:00_Microsoft Corp. (MSFT) CEO Satya Nadella on Q1 2020 Results - Earnings Call Transcript.html,2019-10-23T22:19:39-04:00,FALSE
2020Q1,NFLX,"/pure_articles/NFLX/2020-04-21T22:34:04-04:00_Netflix, Inc. (NFLX) CEO Reed Hastings on Q1 2020 Results - Earnings Call Transcript.html",2020-04-21T22:34:04-04:00,FALSE
